Date,BTC,ETH,SPX,DJI,GOLD
2020-01-03,0.0549970129752737,0.0558598718847957,-0.0070849095780836,-0.0081358720106036,-0.0044112100539006
2020-01-10,0.1105157164985229,0.07834206607596499,0.009384395506699,0.006574838791102801,-0.005414641563517
2020-01-17,0.0830739406713847,0.15720189332843282,0.0194912288338096,0.0180274142807615,0.0025587694842612
2020-01-24,-0.05480269859260199,-0.04381406383774979,-0.0103093852202382,-0.012286178899364,-0.0076016781474363
2020-01-31,0.10281419969513689,0.1016077954725739,-0.0214546205864975,-0.0256347431914037,-0.002362989498229
2020-02-07,0.0481102655516718,0.215590611562708,0.031190202179033198,0.0295175386109013,-0.004193324227891199
2020-02-14,0.05665259636122261,0.24908383834580988,0.0156386659136349,0.010104941336357563,-0.0125513205742336
2020-02-21,-0.06705386359886961,-0.0739358273364696,-0.012626118364592799,-0.013895294496845602,-0.005360852896079299
2020-02-28,-0.10683725160655691,-0.1565696988856036,-0.1220622706642802,-0.1319164615122046,0.019209037164457002
2020-03-06,0.049186205401134504,0.0789276517628475,0.006124957772197605,0.017764587636019208,0.0203975969359444
2020-03-13,-0.4861442895745947,-0.5956714979083211,-0.0920346665551379,-0.10934993880309188,-0.0034733798061462005
2020-03-20,0.0975004997278688,-0.014501090690799998,-0.16227897915289358,-0.1899781073384344,-0.0483181836626196
2020-03-27,0.0269582095501624,-0.014410449678254805,0.0976966850944738,0.1208404928103344,0.036023486519054
2020-04-03,0.0552485134375538,0.0713357943288947,-0.021002259007089803,-0.027373901455524405,-0.018347468237639202
2020-04-10,0.07921361397614689,0.1843009155626294,0.1142366828476499,0.1192712709818112,0.0014980874791292002
2020-04-17,-0.036296051578392594,0.005867872722250183,0.0299225414357175,0.021814864786056,-0.0004778879245127005
2020-04-24,0.0651727295042641,0.0937558801503927,-0.013244113536791799,-0.019460913863921403,-0.0075291961335959
2020-05-01,0.1616007958961523,0.121068585750109,-0.0021279419405159025,-0.0021718378791755998,0.0155092407460694
2020-05-08,0.1058080278656668,-0.001227863200310297,0.0344065977321355,0.0252902823764626,-0.0099436022926684
2020-05-15,-0.052036674115710196,-0.08302418216151561,-0.022819666305003598,-0.0269047403704003,-0.002792073748329099
2020-05-22,-0.015486400695272594,0.0620612562348962,0.031536428519420304,0.032390395714005496,0.013414620715342601
2020-05-29,0.027537504266310502,0.06274844816616,0.0296233509708069,0.0368339275354526,0.0114563761789819
2020-06-05,0.020239417519023497,0.084186179814586,0.0479778589612294,0.0658548196695229,0.02308735697567
2020-06-12,-0.016532767789310898,-0.010301598639711598,-0.04896378980903621,-0.057130077556653,-0.004400739387962
2020-06-19,-0.0168322019434032,-0.0384010802927982,0.0183844697088418,0.010331696308708503,-0.0068520320886141
2020-06-26,-0.016453515485185904,0.0032315849774821933,-0.029048399033723,-0.0336427991253934,0.0009881904719063004
2020-07-03,-0.007051898297986201,-0.012945306610227504,0.0394117851090685,0.0319367636415544,0.0026069249359368
2020-07-10,0.0217731222605185,0.0629472199132988,0.0174286483798293,0.0095541109459695,0.0032456167403804
2020-07-17,-0.014513602052211298,-0.0351579752699694,0.0123843779977439,0.022623945287704804,0.0091853531285425
2020-07-24,0.0429237592650719,0.182579266614125,-0.002825930865964799,-0.0076045907991346,0.0177459415721742
2020-07-31,0.17284580348020048,0.2166087537245181,0.017109138965322502,-0.0015716981182276983,0.0235366057028767
2020-08-07,0.021542926449884897,0.0899776744249281,0.0242099284995209,0.0373280028304248,0.0003561911796414004
2020-08-14,0.0144680207312977,0.14446776352022078,0.0064157218815587,0.017973733866688102,-0.0050584845148538
2020-08-21,-0.021455794665758098,-0.12320311861190449,0.007181704158801001,-2.4704021654900488e-05,0.004821071291909901
2020-08-28,0.0008588047527879027,0.019735383121686306,0.032109136681062,0.025575317432793402,-0.0045610280796958
2020-09-04,-0.0972752398744983,-0.024931542942047007,-0.023375354324999098,-0.0183342290229247,0.0017035361227658997
2020-09-11,-0.0062698534397942025,-0.0314360491453608,-0.0254123868212083,-0.0167630735433533,-0.0013015000015603006
2020-09-18,0.0503085046654284,0.027878851163807204,-0.0064560523562141,-0.0002971636081046773,0.0020120860827766004
2020-09-25,-0.0221555262558552,-0.08846669715065021,-0.006349438747599703,-0.017634884592355002,-0.0148767008927747
2020-10-02,-0.011311880430337526,-0.0178335527038616,0.015032899904966299,0.0185524811322141,0.0061237373023054
2020-10-09,0.044879266889383596,0.0560263479563173,0.0377215240230864,0.0321369279965307,0.0018762630513440128
2020-10-16,0.0238273486033105,-0.0005745632793257016,0.001916405674903301,0.0006787519268528002,-0.005100883343455928
2020-10-23,0.13306557861717488,0.11499674240770019,-0.005301342065264899,-0.0095094169783693,0.0091735732901798
2020-10-30,0.047394367169355495,-0.06837099229437471,-0.0580474280022383,-0.06691279735495889,-0.0116056941278096
2020-11-06,0.13957925738606827,0.1758443212278829,0.07067872817126371,0.066483209588462,0.011818361024960845
2020-11-13,0.046604515232695896,0.0442069214995693,0.021343833590750497,0.040017304136387,-0.0011975974993990992
2020-11-20,0.1336399932595605,0.06751327716840459,-0.007731019410779499,-0.007365300035069001,0.0053303639094082
2020-11-27,-0.08580421538932578,0.016362906132436877,0.022460987405666204,0.0218649207922028,0.004164378220069
2020-12-04,0.0850330484256007,0.09023317960633839,0.0165646713490929,0.0102411344138489,0.0190893073605291
2020-12-11,-0.034572743987489996,-0.042361306011821906,-0.0096868974867032,-0.0057045224082750996,-0.00011170068625059992
2020-12-18,0.24903186452711001,0.1847409658462276,0.012464778285458798,0.004406120028814299,0.0097040511856754
2020-12-25,0.0251074575078423,-0.06659867612804307,-0.0017133294444003,0.0006896446913983007,-0.005832243770038
2021-01-01,0.1996283923613309,0.1856656735505208,0.0142136931412707,0.013374131509439599,0.0088596264071895
2021-01-08,0.3395216329103769,0.5012169255118589,0.0181016056280131,0.015930792497658903,-0.002315843773698956
2021-01-15,-0.1015489396229173,-0.04116159308515451,-0.0148641009395746,-0.0091649738957973,-0.009842201249278098
2021-01-22,-0.10735307464754418,0.05478689362074911,0.019244403137123202,0.005912210537635299,0.0012365288141453997
2021-01-29,0.03752055074717971,0.1113488864815522,-0.033681024647504,-0.0332718999343089,-0.0038092898162863007
2021-02-05,0.1113356183808965,0.2218522831531589,0.045419834186853796,0.0381398623842383,-0.0127296112724429
2021-02-12,0.21474262830772078,0.0691608790531066,0.0122737635181202,0.009908295269468199,0.0136754584268834
2021-02-19,0.1639391219692288,0.0591128136196519,-0.007172091333684701,0.0011411740079903777,-0.0032702682050323407
2021-02-26,-0.1885903938623504,-0.3034224294847842,-0.024764606704164,-0.018004003714385798,0.00565083087385
2021-03-05,0.050936215020843494,0.0561192800962431,0.008046466492958503,0.018066870217387704,-0.0159721468882362
2021-03-12,0.1607568253611272,0.1448601993287017,0.0260506325796271,0.039907005127249595,0.0015330005644831998
2021-03-19,0.015048517053961903,0.0242196193753428,-0.007698181196592,-0.004607187760144501,-0.0056772378029871
2021-03-26,-0.053733189117674884,-0.06297322490749889,0.015579119398160802,0.013543715214694697,-0.0119537416579982
2021-04-02,0.06453659149977042,0.1464745805404578,0.011340545660177101,0.0024259333261615,-0.004066381764276
2021-04-09,-0.010662280740169297,0.048750481648948185,0.0267372440528028,0.0193390092876215,0.015805652066832012
2021-04-16,0.0559674335799299,0.16051291174268179,0.0136321956374693,0.011766680709232799,0.0046938363661629
2021-04-23,-0.1829817698049894,-0.023799822888912997,-0.001267087923721601,-0.0046064096307599995,0.0035859488110099006
2021-04-30,0.1213192651761346,0.15867864254138758,0.0002391961108550002,-0.0049659737433991645,0.009306569042167501
2021-05-07,-0.006894602826135802,0.22669642803576712,0.0122253497672332,0.0263052508759135,-0.0048391033385116
2021-05-14,-0.1397471297354459,0.158467742093844,-0.013977590186265399,-0.011441149361317899,0.0007243643146288993
2021-05-21,-0.2901581308065818,-0.5169399917080968,-0.00431948482513,-0.005082095097155501,0.012187489702549698
2021-05-28,-0.0451432249987303,-0.010209395997664877,0.0115432317961843,0.009357725533429201,-0.0026372093180682473
2021-06-04,0.0320935948194972,0.1112712969263686,0.0061133697629206,0.0065508569014824,-0.0049478957759058
2021-06-11,0.01279512237585561,-0.13316589234526718,0.0041404605158071,-0.0079955951980064,0.0032545050827504
2021-06-18,-0.0409702640101489,-0.053999334623977185,-0.0192520942196337,-0.0351083900920192,-0.0215191068880214
2021-06-25,-0.125976895130682,-0.20987490120486718,0.027052193334403,0.033780347065127,0.0014186881616009004
2021-07-02,0.067905432899316,0.17421129173222039,0.0165970838795403,0.0101852666811118,-0.0070735012565083
2021-07-09,-0.00035210278214289903,-0.003607980517854799,0.0039463974748095015,0.0024063806941516993,0.0001492239276845997
2021-07-16,-0.07319872149014531,-0.1352129612679627,-0.0097485912973342,-0.0052419676026595,-0.003059159971665601
2021-07-23,0.0686903347941085,0.1244985897803575,0.019369065117474597,0.010715606895861103,-0.0033136645644088
2021-07-30,0.22743528881475988,0.1483977634810668,-0.0037538152753817003,-0.003602442971179,0.010163163134604993
2021-08-06,0.013974960987565892,0.1603494146157283,0.0093435978196377,0.0077851692775977,-0.0048276185539515
2021-08-13,0.1104166104829386,0.1391124881517462,0.0070705958657059,0.0086780273487632,-0.0084387713401781
2021-08-20,0.0313315813501006,-0.011299999677569804,-0.0059104493543943,-0.0111927954282326,-0.0050969228262448
2021-08-27,-0.005496847319172396,-0.0032761484764739016,0.015127022325814801,0.0095138036460359,0.0068119414895455995
2021-09-03,0.019047233790253994,0.1841453341033463,0.0057624429753624,-0.0024485754463616995,0.0101619531515241
2021-09-10,-0.1092452759166009,-0.20542998655166028,-0.017089567467460598,-0.0217614963052363,-0.0042663603752697
2021-09-17,0.0527198379283142,0.05793178644960569,-0.005756029734611801,-0.0006601862288617994,-0.004954643359478
2021-09-24,-0.0985559954431611,-0.14829465249027957,0.0050604992748727,0.006143321530298897,-0.0023154502022129046
2021-10-01,0.11729212247017619,0.12180056830335262,-0.022341871504500697,-0.013643428519284401,-0.014221561017430901
2021-10-08,0.1136466721276498,0.07330926601944909,0.007841491968997,0.012155167173397199,-0.0012723637968120002
2021-10-15,0.13332149485508568,0.0824153651358058,0.018060429672433702,0.01566285847567475,0.0027434667335373
2021-10-22,-0.0158360462232213,0.026624624551518903,0.0163108758237025,0.0107722730501193,0.0029136828931698006
2021-10-29,0.02536456281299611,0.1062147762018398,0.013219460116680199,0.0039873288722647,0.0049997644166335994
2021-11-05,-0.0201268105118943,0.014961023116353904,0.019811653356971298,0.014093304529183899,-0.011038340734362401
2021-11-12,0.050295357009142,0.04073874192984019,-0.0031299397219323013,-0.0062859648862984,-0.009087281838501
2021-11-19,-0.09911207620920451,-0.0829425770624373,0.0032214730001967505,-0.0139001982706918,-0.007222308962204701
2021-11-26,-0.0770897938563793,-0.061071184361448205,-0.022242318136571897,-0.019933336434113,-0.0140656109096009
2021-12-03,-0.002054573449778503,0.043659969464584406,-0.0123049165350199,-0.0091901241263118,0.008578460946053988
2021-12-10,-0.1282328825313315,-0.07919818648871771,0.037535553554956,0.03943498653609679,-0.0011412689007949998
2021-12-17,-0.0224881139202617,-0.006272997920825897,-0.019583467184411597,-0.01697770817438,0.0036090330651035
2021-12-24,0.095972949467516,0.0586848648120982,0.0225015190992079,0.0164095891460917,-0.00046457026666450003
2021-12-31,-0.0963694039134859,-0.111805475015104,0.0085104027460612,0.0107276202302481,-0.00033983262228679976
2022-01-07,-0.1056350206475946,-0.13993220898424802,-0.0188818523919462,-0.0029389592266112,-0.0024884300796492
2022-01-14,0.0370290113264798,0.034710689652308,-0.0030364439146872988,-0.0088671114849029,0.014084261702626999
2022-01-21,-0.16684481944489732,-0.25318386186695774,-0.0584905997019679,-0.0469309875849484,-0.0125918936903371
2022-01-28,0.0342187623302034,-0.008862294594292705,0.0076808546321864984,0.013338200295957598,-0.0148460357680708
2022-02-04,0.09708665430150519,0.1634232171542511,0.015378063511900996,0.010435356583273601,0.0255721654681678
2022-02-11,0.0194015303933612,-0.023909366433925203,-0.018363211183869903,-0.010072864203809269,-0.00177087618759689
2022-02-18,-0.0580886422043726,-0.0517645387375407,-0.0159159151953743,-0.0191492752067028,-0.0043058148993904005
2022-02-25,-0.0195334633260882,-0.003884843564123705,0.008193763839142701,-0.0005996660189770998,-0.015586350311542499
2022-03-04,-0.0024498870249342886,-0.0546607656202255,-0.0128032670997889,-0.0131205284413275,-0.011128511852591401
2022-03-11,-0.010412373062102596,-0.025151782587889394,-0.029196348386897598,-0.0201515285468752,-0.004791533171237501
2022-03-18,0.07563175466435271,0.1395587324224433,0.0597378834373288,0.05350651482012977,0.007739612460235
2022-03-25,0.0590340347332695,0.0541626335080507,0.0177527207925703,0.0030541778623647004,-0.0081360471514054
2022-04-01,0.04406660378865951,0.1071426387611589,0.0006161348297878989,-0.0012333612979511018,0.005686037274933
2022-04-08,-0.0910254528687997,-0.07847238341217899,-0.012747373785583601,-0.0027941016797584997,-0.0189197664330275
2022-04-15,-0.0566243359002771,-0.0557076228235376,-0.0215505245262106,-0.007803446595364699,0.0029160579802243996
2022-04-22,-0.0059997067163746025,-0.0195249956472485,-0.027888428135418704,-0.0187466770110132,-0.0056501803724926
2022-04-29,-0.0285122882722376,-0.0507029170937472,-0.0332859920392793,-0.024981306902347296,-0.031022499353927098
2022-05-06,-0.0692371679975021,-0.045074216614709006,-0.0020810956153452017,-0.002363208175847198,0.0033775712962041994
2022-05-13,-0.2090597725068752,-0.2942828794927315,-0.024414418110147,-0.021590788189511496,-0.0153123512948471
2022-05-20,-0.0018873067987612985,-0.024826744699730004,-0.030923886143361393,-0.0294626167658095,0.019029177395897698
2022-05-27,-0.020347903214153598,-0.12593422792097791,0.0637666975314563,0.0605400575005269,0.0144490478486703
2022-06-03,0.0376449446402312,0.027768366513748206,-0.012024173572740302,-0.009476622008300099,0.0016864848586758
2022-06-10,-0.0211649733692146,-0.0658117609898967,-0.0518706926083269,-0.046885290475116706,-0.012341087908878199
2022-06-17,-0.3520407969013711,-0.4253384975959842,-0.0596874473446821,-0.0490950895772947,-0.006836490485646699
2022-06-24,0.0373594244609575,0.1207303887777845,0.0624726934941206,0.0525259737638653,-0.0025385568560384
2022-07-01,-0.0972388962535771,-0.1463400307873847,-0.022337549729302297,-0.0128894204901624,-0.0040420794521736
2022-07-08,0.1146205594215878,0.1381070344437764,0.0191728280719917,0.0077164927819082,-0.029820937854735403
2022-07-15,-0.0357188407888856,0.013356596834007493,-0.009332064725854496,-0.0015932578780643997,-0.014277730904254575
2022-07-22,0.0856675566382677,0.22133496197591862,0.025170055324303497,0.0193408051759622,0.0193040663189738
2022-07-29,0.046853135871842595,0.1139468639872966,0.0416920656881421,0.029219731831260302,-0.0028170990266241994
2022-08-05,-0.0191335292203508,0.009898151497812008,0.0036010034707276988,-0.0012691818437021983,0.0054269200266887
2022-08-12,0.0457115674146398,0.1201001313156485,0.032039429812372996,0.0287734686624633,0.0067039592984464
2022-08-19,-0.15876745782133578,-0.196822101738515,-0.0121454652892262,-0.0016099537788549995,-0.0222312551481538
2022-08-26,-0.028251250282963193,-0.0650596261072752,-0.0412361376416958,-0.0431446511291743,-0.011825702841532499
2022-09-02,-0.014788923113236398,0.0443918074564427,-0.033428654350072,-0.0303461047788054,-0.0019026954421340996
2022-09-09,0.0687810348997088,0.0868697379722831,0.0358163419147428,0.0262585759965888,0.005979308035096291
2022-09-16,-0.07679619231251089,-0.1823796980190063,-0.0488795381722169,-0.04222329019891861,-0.0023701408887746005
2022-09-23,-0.0259095505434074,-0.07625548162455319,-0.0476131882498102,-0.0407920249021053,-0.0148024625058713
2022-09-30,0.007036206968900397,0.0003086826428170004,-0.029570012004283802,-0.0296647442021684,-0.0012195389516813024
2022-10-07,0.0055239115768329,0.0023909426286077996,0.0149588687765825,0.0196923755608976,-0.004129790292213201
2022-10-14,-0.0180758465961885,-0.0262500236126331,-0.015670295859508503,0.011472405055784202,-0.0038592226172059997
2022-10-21,-0.0005996720234562975,0.0018716428547300018,0.0462689297250821,0.0476965314266692,0.0028222303790278983
2022-10-28,0.0720559396349967,0.17928510941366899,0.0387594065197122,0.055663998764524734,0.0191333371130233
2022-11-04,0.026102913078963397,0.056305091703768094,-0.0340274316644828,-0.0140530883780773,-0.0221309492542461
2022-11-11,-0.2178123054651082,-0.24662396336939443,0.0573044178353544,0.0406592073245985,0.0443958275337071
2022-11-18,-0.019387883866880496,-0.058960514089951996,-0.0069336955230105,-6.430244077370011e-05,0.0164939100746924
2022-11-25,-0.010284803067799497,-0.011596329849054997,0.015211531306994801,0.0176628465881087,0.0044654848580038
2022-12-02,0.034329832678964105,0.07805233486314589,0.0112574696311183,0.002409239963668087,0.0114938329296011
2022-12-09,0.002472246940804201,-0.024990158686868696,-0.034307293564186096,-0.02808228674786474,0.0029628117058268
2022-12-16,-0.029627101414129303,-0.07910555703729949,-0.021067361586765504,-0.0167481562841612,0.007632050386383501
2022-12-23,0.0088835198583692,0.0443105422368831,-0.0019591596953003002,0.008573893431055801,-0.0035051471669305004
2022-12-30,-0.0107552722984046,-0.0172907821627651,-0.0013846380291212,-0.0017084854794457002,0.0054009621128259
2023-01-06,0.020936057227950798,0.0574160263846947,0.014372068476085,0.0144769072230484,-0.0130800797220685
2023-01-13,0.16189340574878502,0.1335166257128393,0.0263526169732941,0.0197847804169743,0.0316193483658361
2023-01-20,0.1293499329410109,0.1343743571713408,-0.006643525821174598,-0.027399646310827697,-0.002429782050815
2023-01-27,0.0172820497164552,-0.0383821736274495,0.0243572727105004,0.017893812561025402,0.0055732750644713995
2023-02-03,0.015457853287567798,0.0411437337677697,0.016064602503806598,-0.0015336339889350991,0.0009810359015823018
2023-02-10,-0.07978175837834281,-0.0945972640780624,-0.011187751462822198,-0.0016738632320106002,-0.015044363404232809
2023-02-17,0.1270855804541517,0.1123373164584561,-0.002783508844710901,-0.001257977746833499,-0.0071502327672703
2023-02-24,-0.0577347906679329,-0.0522944287896078,-0.0270977541083476,-0.0303058998119499,-0.006368448442242799
2023-03-03,-0.0367857871080597,-0.0240385447877254,0.0188635878046173,0.017341268105683,0.00015892487189170072
2023-03-10,-0.1001945847623275,-0.093197332657893,-0.046560742259081106,-0.0453773456509107,-0.0014192956899062997
2023-03-17,0.30537774603110424,0.22633844221072869,0.0141551276276145,-0.0014947090531279,0.0027770563321678
2023-03-24,0.0015763026415158005,-0.023551741676234805,0.0137812905003356,0.011717852356763502,0.0206004255124809
2023-03-31,0.034879817576348005,0.039396812440358406,0.0342396973139226,0.0316495174513897,0.006402315982318401
2023-04-07,-0.0151064337898053,0.027752871174562096,-0.0010445162027914998,0.006325418667133428,-0.00011993089065139972
2023-04-14,0.0838716457700755,0.1152403843178302,0.007914961989024692,0.0119095817557422,0.013778210128264499
2023-04-21,-0.1119255538289714,-0.1280656536701672,-0.0009962327752702626,-0.0022899635579959002,-0.007598719420079599
2023-04-28,0.0728247290720665,0.023218821993842502,0.008661983581716699,0.008517567772800301,0.0055557161282531005
2023-05-05,0.0070105853267865,0.052810080823381005,-0.0080017475414953,-0.012506113046751095,-0.0008270880159161999
2023-05-12,-0.097011580989536,-0.0984494049453905,-0.0029466156450275996,-0.0111612954109097,-0.0101010218758465
2023-05-19,0.0032558878697491,0.002430322771950301,0.016330211406335598,0.0037768722610884006,-0.012610960097559699
2023-05-26,-0.006758282757192896,0.008727923338915899,0.0032081271419607,-0.010020834014116398,-0.004740583328149001
2023-06-02,0.020271452778043497,0.042139110936608604,0.01812529149801943,0.020026366261954198,0.003383880552703801
2023-06-09,-0.028626392487266703,-0.035788152622077796,0.0038432766159398994,0.0033714040042076,0.002035857051570099
2023-06-16,-0.0061014711955370005,-0.06949954414358289,0.025431843344272,0.012389873921270899,0.015024757429835202
2023-06-23,0.15341884112050408,0.09759267895380079,-0.0139898512721303,-0.0168082449951288,0.0011829038487219993
2023-06-30,-0.006955247477775697,0.021204092028535404,0.0231976224477234,0.0199660173394521,-0.0083268644296708
2023-07-07,-0.004469365697080398,-0.033484425827189204,-0.0116236097083878,-0.0197451532738638,0.0020779635814956
2023-07-14,-0.00030987921551820646,0.0370060653234389,0.0239152403770153,0.0226887119834815,0.0301037407817512
2023-07-21,-0.0137640608137157,-0.0250903700478644,0.006839403065279499,0.02061139216612945,-0.007725414492302499
2023-07-28,-0.0202913293806029,-0.0088234461261208,0.010065259667595802,0.0065528567988077,-0.014319576220631802
2023-08-04,-0.008265571463325499,-0.0258139831514112,-0.0230025616187767,-0.0111641146036792,-0.002478081068304501
2023-08-11,0.011154191363625297,0.0107381317486661,-0.0031267918403775005,0.006134749609645001,0.002741574338075499
2023-08-18,-0.1210734187137528,-0.1063739406151146,-0.021359780383718698,-0.0223774586018295,-0.0097914042643043
2023-08-25,0.00012284917975249887,-0.004755849655412998,0.0082047815272873,-0.0044666871459932,-0.006968071381991537
2023-09-01,-0.009313945008883905,-0.014975732207181906,0.024674288087169198,0.0141886536338617,0.004155402977778201
2023-09-08,0.0037475751363902007,0.0047785424507738,-0.0129898876212068,-0.007523557298712701,-0.0135816604872684
2023-09-15,0.0268433642353742,0.003081666537408101,-0.0016098236375585995,0.0012038473114277005,-0.0056857463382979
2023-09-22,-0.0009850772879039975,-0.029795174425057497,-0.0297067126566418,-0.019084281534008398,0.0022895171642195998
2023-09-29,0.012571211778186299,0.045902377891179,-0.007437206900178698,-0.0135271348851727,-0.0093383164246949
2023-10-06,0.0374652650375883,-0.013308382010854696,0.004757731549404861,-0.002986474028447799,-0.0014987932834785987
2023-10-13,-0.039406219019433995,-0.0586738872825645,0.0044648927615405995,0.0078330258024375,-0.0009382555209493
2023-10-20,0.0995714757915337,0.0332727271067845,-0.02423428398476874,-0.0162587340181278,0.004710538132918
2023-10-27,0.133356601651968,0.10375755638963821,-0.025605814459383598,-0.0216559354110835,-0.0020833359655629
2023-11-03,0.024065959589185698,0.0298478408629334,0.0568766409033461,0.0494612529062799,0.005158128025037999
2023-11-10,0.0713806478562337,0.1248869380081816,0.012970941795946501,0.006490091757925799,0.004555310347949201
2023-11-17,-0.018575883049724407,-0.05768963919902596,0.0221259163313317,0.0191881188068116,0.017302322034320878
2023-11-24,0.029204851142754798,0.0593245850810618,0.0099897671631049,0.0125928926475268,0.0048307089283521
2023-12-01,0.025645250232435104,0.002739747459596698,0.0077103540498981,0.023881702830061,-0.001307900162608901
2023-12-08,0.13267971187734579,0.12241746021523679,0.0021176222719375996,6.538528973999962e-05,-0.0092156640106505
2023-12-15,-0.0519421743773556,-0.061187308446509006,0.024631322170624848,0.0287510339299481,0.018495090980269704
2023-12-22,0.0478027435631811,0.0474592842232474,0.0074817054399145995,0.002163845466814655,0.001143986825211999
2023-12-29,-0.0441235915665221,-0.011559672910156903,0.0031917847109761,0.008087102025295,0.005617887330365699
